"Survey"	"Date"	"Station"	"Temp"	"TopEC"	"BottomEC"	"Secchi"	"Turbidity"	"Lat"	"Long"	"Comments"
3	2/2/2015 0:00:00	919	12.00	282	296	200	4	"38-06-26.7"	"121-29-59.9"	
3	2/3/2015 0:00:00	340	12.60	25860	25950	42	15	"38-05-55.6"	"122-15-46.0"	
3	2/3/2015 0:00:00	342	12.90	25780	25780	39	29	"38-08-54.4"	"122-17-21.8"	
3	2/3/2015 0:00:00	343	13.20	24520	24820	48	13	"38-11-08.4"	"122-18-49.0"	
3	2/3/2015 0:00:00	344	13.40	22780	23310	39	27	"38-12-49.0"	"122-18-33.4"	
3	2/3/2015 0:00:00	345	13.60	21210	23050	47	14	"38-13-12.6"	"122-18-38.1"	
3	2/3/2015 0:00:00	346	14.40	17810	19410	46	12	"38-14-21.6"	"122-17-12.0"	
3	2/3/2015 0:00:00	347	14.30	14150	15990	48	13	"38-15-19.9"	"122-17-02.0"	
3	2/3/2015 0:00:00	348	15.10	12430	13450	48	12	"38-16-33.7"	"122-16-57.9"	
3	2/3/2015 0:00:00	349	14.40	8830	11070	52	12	"38-17-07.6"	"122-17-07.4"	
3	2/3/2015 0:00:00	703	12.00	3213	3994	41	25	"38-02-58.7"	"121-47-54.9"	
3	2/3/2015 0:00:00	704	12.90	1182	3737	62	15	"38-04-04.8"	"121-47-01.7"	
3	2/3/2015 0:00:00	705	11.40	673	660	72	13	"38-05-56.4"	"121-42-31.2"	
3	2/3/2015 0:00:00	706	12.10	480	549	65	12	"38-05-14.4"	"121-44-46.5"	
3	2/3/2015 0:00:00	707	11.90	280	285	84	11	"38-06-49.7"	"121-42-30.3"	
3	2/3/2015 0:00:00	711	12.30	203	224	200	5	"38-10-38.0"	"121-39-46.5"	
3	2/3/2015 0:00:00	716	12.10	348	360	62	12	"38-14-17.2"	"121-41-03.6"	
3	2/3/2015 0:00:00	723	12.40	323	329	73	11	"38-14-16.1"	"121-40-22.9"	
3	2/3/2015 0:00:00	812	11.10	520	566	86	11	"38-05-25.3"	"121-38-29.8"	
3	2/3/2015 0:00:00	815	11.30	328	327	124	7	"38-05-18.8"	"121-34-20.7"	
3	2/4/2015 0:00:00	405	12.30	23150	25360	36	27	"38-02-27.3"	"122-09-21.4"	
3	2/4/2015 0:00:00	411	12.10	16990	17740	49	20	"38-03-37.2"	"122-03-58.6"	
3	2/4/2015 0:00:00	501	12.30	13940	15240	54	12	"38-04-24.4"	"122-01-24.1"	
3	2/4/2015 0:00:00	504	11.90	12160	14150	62	11	"38-02-58.9"	"121-58-49.8"	
3	2/4/2015 0:00:00	519	12.00	10200	11400	68	21	"38-04-27.2"	"121-57-34.3"	
4	2/17/2015 0:00:00	418	14.50	21490	23070	53	19	"38-04-01.7"	"122-05-34.0"	
4	2/17/2015 0:00:00	508	13.60	751	964	17	111	"38-02-54.7"	"121-54-51.5"	
4	2/17/2015 0:00:00	513	13.50	363	596	18	116	"38-03-29.8"	"121-52-06.8"	
4	2/17/2015 0:00:00	520	13.80	587	588	17	71	"38-01-58.3"	"121-52-09.4"	
4	2/17/2015 0:00:00	602	14.50	10930	10570	26	57	"38-07-04.6"	"122-02-29.1"	
4	2/17/2015 0:00:00	606	14.50	6260	6460	19	65	"38-10-11.2"	"122-01-16.1"	
4	2/17/2015 0:00:00	609	14.80	3548	3511	21	71	"38-10-03.1"	"121-56-14.4"	
4	2/17/2015 0:00:00	610	13.70	1060	1131	15	103	"38-07-19.8"	"121-53-19.1"	
4	2/17/2015 0:00:00	801	13.80	573	566	20	64	"38-02-40.1"	"121-50-38.6"	
4	2/17/2015 0:00:00	804	13.90	603	626	33	33	"38-01-02.5"	"121-47-29.0"	
4	2/17/2015 0:00:00	809	13.60	354	259	27	50	"38-03-03.1"	"121-41-39.2"	
4	2/17/2015 0:00:00	901	13.70	389	353	44	30	"38-02-48.9"	"121-37-01.3"	
4	2/17/2015 0:00:00	902	14.10	455	449	102	7	"38-01-08.8"	"121-34-56.2"	
4	2/17/2015 0:00:00	906	14.40	303	307	48	24	"38-02-52.4"	"121-30-13.1"	
4	2/17/2015 0:00:00	910	14.70	517	589	94	14	"38-00-03.1"	"121-26-57.8"	
4	2/17/2015 0:00:00	912	15.30	916	748	58	12	"37-58-01.7"	"121-22-09.3"	
4	2/17/2015 0:00:00	914	14.50	502	503	162	4	"37-58-09.4"	"121-31-40.5"	
4	2/17/2015 0:00:00	915	14.20	494	435	114	6	"37-56-47.9"	"121-34-09.0"	
4	2/17/2015 0:00:00	918	14.20	521	520	123	4	"37-51-44.0"	"121-34-12.5"	
4	2/17/2015 0:00:00	919	14.20	210	218	57	22	"38-06-19.5"	"121-29-42.1"	
4	2/18/2015 0:00:00	340	14.20	18740	19270	42	29	"38-05-53.3"	"122-15-43.6"	
4	2/18/2015 0:00:00	342	14.40	18490	18830	40	49	"38-08-53.9"	"122-17-24.3"	
4	2/18/2015 0:00:00	343	14.60	16000	16560	35	38	"38-11-05.5"	"122-18-46.8"	
4	2/18/2015 0:00:00	344	14.80	13420	14290	23	58	"38-12-46.7"	"122-18-31.8"	
4	2/18/2015 0:00:00	345	15.30	14840	15850	38	33	"38-13-35.8"	"122-18-19.4"	
4	2/18/2015 0:00:00	346	15.10	7060	8580	23	56	"38-14-01.2"	"122-17-15.7"	
4	2/18/2015 0:00:00	347	15.60	3515	6640	32	35	"38-15-13.4"	"122-17-05.4"	
4	2/18/2015 0:00:00	348	14.50	1154	1614	31	36	"38-16-23.2"	"122-17-06.8"	
4	2/18/2015 0:00:00	349	14.40	527	623	62	15	"38-17-11.6"	"122-17-02.8"	
4	2/18/2015 0:00:00	703	13.80	294	303	28	72	"38-02-49.3"	"121-47-46.4"	
4	2/18/2015 0:00:00	704	13.70	244	253	28	84	"38-04-02.9"	"121-47-09.1"	
4	2/18/2015 0:00:00	705	13.90	331	341	33	42	"38-06-06.2"	"121-42-28.8"	
4	2/18/2015 0:00:00	706	14.00	254	260	38	45	"38-05-04.2"	"121-44-59.8"	
4	2/18/2015 0:00:00	707	14.20	265	261	45	40	"38-06-48.1"	"121-42-29.1"	
4	2/18/2015 0:00:00	711	14.00	231	212	44	28	"38-10-35.9"	"121-39-42.5"	
4	2/18/2015 0:00:00	716	14.40	381	371	40	43	"38-14-21.4"	"121-41-06.0"	
4	2/18/2015 0:00:00	723	14.30	439	250	37	44	"38-14-17.5"	"121-40-21.4"	
4	2/18/2015 0:00:00	812	13.70	284	289	34	44	"38-05-24.3"	"121-38-29.4"	
4	2/18/2015 0:00:00	815	13.80	246	258	32	33	"38-05-07.3"	"121-34-18.9"	
4	2/19/2015 0:00:00	405	14.40	12600	13160	30	32	"38-02-22.8"	"122-08-39.2"	
4	2/19/2015 0:00:00	411	13.90	7480	9220	25	38	"38-03-02.1"	"122-04-45.1"	
4	2/19/2015 0:00:00	501	13.90	3858	4900	21	46	"38-04-23.6"	"122-01-30.2"	
4	2/19/2015 0:00:00	504	13.70	1959	2304	18	76	"38-03-07.2"	"121-59-09.1"	
4	2/19/2015 0:00:00	519	13.50	1709	2579	17	79	"38-04-23.9"	"121-57-23.7"	
5	3/2/2015 0:00:00	418	14.20	18480	22580	58	14	"38-04-02.0"	"122-05-46.6"	
5	3/2/2015 0:00:00	508	13.20	2119	2848	27	53	"38-02-52.7"	"121-54-57.7"	
5	3/2/2015 0:00:00	513	13.20	972	1774	27	56	"38-03-34.3"	"121-52-07.2"	
5	3/2/2015 0:00:00	520	13.20	1032	1052	34	52	"38-01-55.4"	"121-51-45.0"	
5	3/2/2015 0:00:00	602	13.70	10480	10080	28	46	"38-06-50.5"	"122-02-39.1"	
5	3/2/2015 0:00:00	606	13.60	2719	4082	25	82	"38-10-10.8"	"122-01-27.8"	
5	3/2/2015 0:00:00	609	13.40	1785	1793	26	58	"38-10-02.2"	"121-56-16.4"	
5	3/2/2015 0:00:00	610	13.20	907	1020	24	72	"38-07-18.1"	"121-53-19.8"	
5	3/2/2015 0:00:00	801	13.10	1024	1018	32	52	"38-02-25.7"	"121-50-37.3"	
5	3/2/2015 0:00:00	804	13.20	710	752	39	34	"38-00-59.6"	"121-47-34.5"	
5	3/2/2015 0:00:00	809	13.30	389	391	41	23	"38-03-10.0"	"121-41-35.4"	
5	3/2/2015 0:00:00	901	13.40	353	367	61	15	"38-02-52.7"	"121-37-19.1"	
5	3/2/2015 0:00:00	902	13.40	375	377	94	11	"38-01-12.7"	"121-34-56.7"	
5	3/2/2015 0:00:00	906	14.30	307	311	81	9	"38-02-54.4"	"121-30-16.8"	
5	3/2/2015 0:00:00	910	14.60	366	403	119	7	"38-00-10.2"	"121-27-04.6"	
5	3/2/2015 0:00:00	912	15.10	1087	1078	130	5	"37-57-57.7"	"121-22-07.0"	
5	3/2/2015 0:00:00	914	14.10	424	423	128	6	"37-58-11.9"	"121-31-35.2"	
5	3/2/2015 0:00:00	915	13.50	390	390	91	10	"37-56-43.1"	"121-34-06.8"	
5	3/2/2015 0:00:00	918	14.20	424	429	109	9	"37-51-41.5"	"121-34-10.8"	
5	3/2/2015 0:00:00	919	14.20	271	271	94	5	"38-06-20.2"	"121-29-45.4"	
5	3/3/2015 0:00:00	340	14.00	21080	21050	47	22	"38-05-53.2"	"122-15-42.2"	
5	3/3/2015 0:00:00	342	14.00	19480	19920	49	16	"38-08-48.1"	"122-17-16.3"	
5	3/3/2015 0:00:00	343	13.70	17720	17930	35	34	"38-10-59.6"	"122-18-39.7"	
5	3/3/2015 0:00:00	344	14.10	13730	14760	34	32	"38-12-58.8"	"122-18-37.5"	
5	3/3/2015 0:00:00	345	14.10	13500	13660	33	35	"38-13-29.5"	"122-18-29.6"	
5	3/3/2015 0:00:00	346	14.30	10080	11010	34	37	"38-14-07.9"	"122-17-14.3"	
5	3/3/2015 0:00:00	347	14.20	6830	7740	35	26	"38-15-16.9"	"122-17-03.8"	
5	3/3/2015 0:00:00	348	14.40	4274	4840	37	30	"38-16-26.9"	"122-17-01.8"	
5	3/3/2015 0:00:00	349	14.50	1708	3098	46	11	"38-17-09.0"	"122-17-05.3"	
5	3/3/2015 0:00:00	703	14.20	1102	1552	26	43	"38-03-10.6"	"121-47-54.4"	
5	3/3/2015 0:00:00	704	14.90	835	971	27	53	"38-03-57.1"	"121-47-20.7"	
5	3/3/2015 0:00:00	705	13.70	319	321	33	22	"38-06-00.7"	"121-42-28.7"	
5	3/3/2015 0:00:00	706	14.00	288	296	26	30	"38-05-04.9"	"121-44-57.2"	
5	3/3/2015 0:00:00	707	13.70	271	271	49	14	"38-06-58.5"	"121-42-19.9"	
5	3/3/2015 0:00:00	711	13.20	233	238	105	7	"38-10-36.2"	"121-39-42.5"	
5	3/3/2015 0:00:00	716	13.30	361	365	44	20	"38-14-20.7"	"121-41-01.4"	
5	3/3/2015 0:00:00	723	13.50	342	344	45	25	"38-14-20.2"	"121-40-19.2"	
5	3/3/2015 0:00:00	812	13.50	319	328	48	18	"38-05-30.8"	"121-38-02.2"	
5	3/3/2015 0:00:00	815	13.10	285	290	66	12	"38-05-06.6"	"121-34-26.8"	
5	3/4/2015 0:00:00	405	13.30	14870	18970	33	52	"38-02-20.0"	"122-08-41.8"	
5	3/4/2015 0:00:00	411	13.70	13630	14520	32	29	"38-03-02.6"	"122-04-53.3"	
5	3/4/2015 0:00:00	501	13.10	8960	9660	28	61	"38-04-35.9"	"122-01-53.3"	
5	3/4/2015 0:00:00	504	13.50	7170	8330	30	39	"38-03-12.9"	"121-59-12.0"	
5	3/4/2015 0:00:00	519	13.00	5800	5920	27	59	"38-04-17.3"	"121-57-48.1"	
6	3/24/2015 0:00:00	809	16.40	1390	1380	37	39			
6	3/24/2015 0:00:00	901	16.60	553	560	73	11	"38-02-37.4"	"121-36-39.8"	
6	3/24/2015 0:00:00	902	16.50	488	498	90	80	"38-01-11.8"	"121-34-56.2"	
6	3/24/2015 0:00:00	906	17.70	330	334	72	6	"38-03-03.9"	"121-30-24.3"	
6	3/24/2015 0:00:00	910	17.80	470	500	48	6	"37-59-57.4"	"121-26-52.2"	
6	3/24/2015 0:00:00	912	18.30	990	1020	67	5	"37-58-03.6"	"121-22-11.8"	
6	3/24/2015 0:00:00	914	17.60	372	375	168	3	"37-58-10.6"	"121-31-36.6"	
6	3/24/2015 0:00:00	915	17.20	421	425	104	7	"37-56-45.6"	"121-34-08.5"	
6	3/24/2015 0:00:00	918	17.60	438	440	99	6	"37-51-41.2"	"121-34-10.8"	
6	3/24/2015 0:00:00	919	18.10	244	251	157	3	"38-06-18.7"	"121-29-36.0"	
6	3/25/2015 0:00:00	508	17.70	8070	9120	28	37	"38-02-48.2"	"121-54-59.7"	
6	3/25/2015 0:00:00	513	17.60	6640	7360	38	24	"38-03-30.8"	"121-52-10.6"	
6	3/25/2015 0:00:00	520	17.20	4666	4720	28	37	"38-01-55.3"	"121-51-51.4"	
6	3/25/2015 0:00:00	703	17.60	3042	4142	33	24	"38-03-03.7"	"121-47-47.7"	
6	3/25/2015 0:00:00	704	17.60	3327	4516	21	38	"38-04-00.0"	"121-47-16.7"	
6	3/25/2015 0:00:00	705	17.00	621	653	35	26	"38-06-07.5"	"121-42-27.4"	
6	3/25/2015 0:00:00	706	17.40	2687	3005	23	39	"38-05-09.1"	"121-45-01.0"	
6	3/25/2015 0:00:00	707	17.00	1518	1639	26	40	"38-06-49.0"	"121-42-32.2"	
6	3/25/2015 0:00:00	711	17.70	325	325	82	8	"38-10-34.4"	"121-39-40.8"	
6	3/25/2015 0:00:00	716	17.30	277	289	72	10	"38-14-14.5"	"121-41-00.7"	
6	3/25/2015 0:00:00	723	17.40	271	267	119	6	"38-14-17.1"	"121-40-21.6"	
6	3/25/2015 0:00:00	801	17.40	3984	4006	27	39	"38-02-33.8"	"121-50-40.0"	
6	3/25/2015 0:00:00	804	18.00	1570	1685	31	30	"38-01-00.1"	"121-47-26.4"	
6	3/25/2015 0:00:00	812	16.70	514	500	61	14	"38-05-23.0"	"121-38-24.0"	
6	3/25/2015 0:00:00	815	16.90	309	311	83	9	"38-05-04.1"	"121-34-17.3"	
6	3/26/2015 0:00:00	405	16.70	25120	29010	92	8	"38-02-23.0"	"122-08-48.8"	
6	3/26/2015 0:00:00	411	16.40	19080	25940	47	16	"38-03-07.2"	"122-04-43.0"	
6	3/26/2015 0:00:00	418	16.70	20500	28560	70	9	"38-04-00.4"	"122-05-51.5"	
6	3/26/2015 0:00:00	501	16.40	16330	16410	36	28	"38-04-24.7"	"122-01-33.9"	
6	3/26/2015 0:00:00	504	16.70	13320	16080	44	17	"38-02-59.7"	"121-58-53.6"	
6	3/26/2015 0:00:00	519	16.90	12610	12850	31	28	"38-04-23.7"	"121-57-31.6"	
6	3/26/2015 0:00:00	602	17.20	13400	14820	34	24	"38-06-49.8"	"122-02-37.0"	
6	3/26/2015 0:00:00	606	17.40	6480	6990	24	54	"38-10-09.4"	"122-01-27.8"	
6	3/26/2015 0:00:00	609	17.60	5660	5710	19	43	"38-10-01.6"	"121-56-34.2"	
6	3/26/2015 0:00:00	610	17.90	4140	4979	33	25	"38-07-22.0"	"121-53-20.0"	
1	1/4/2016 0:00:00	405	9.40	32250	33860	35	32	"38-02-18.8"	"122-08-52.3"	
1	1/4/2016 0:00:00	418	9.30	24380	31840	79	12	"38-04-04.1"	"122-05-46.0"	
1	1/4/2016 0:00:00	508	8.40	11810	19590	79	12	"38-02-38.7"	"121-54-47.5"	
1	1/4/2016 0:00:00	513	8.50	11860	15940	60	12	"38-03-27.8"	"121-52-04.1"	
1	1/4/2016 0:00:00	520	8.50	11250	14520	51	22	"38-02-03.1"	"121-52-18.3"	
1	1/4/2016 0:00:00	602	8.80	17400	21090	71	23	"38-06-43.3"	"122-02-51.5"	
1	1/4/2016 0:00:00	606	8.20	7470	13890	46	19	"38-10-10.4"	"122-01-27.8"	
1	1/4/2016 0:00:00	609	8.00	5480	5550	37	24	"38-10-02.7"	"121-56-15.8"	
1	1/4/2016 0:00:00	610	8.40	6390	8090	49	19	"38-07-16.3"	"121-53-20.2"	
1	1/4/2016 0:00:00	804	8.20	3302	5950	39	26	"38-00-59.7"	"121-47-31.1"	
1	1/4/2016 0:00:00	809	7.90	1049	1085	48	23	"38-03-06.2"	"121-41-37.3"	
1	1/4/2016 0:00:00	901	7.90	866	847	53	20	"38-02-44.5"	"121-36-56.6"	
1	1/4/2016 0:00:00	902	7.40	811	773	50	15	"38-01-05.9"	"121-34-56.1"	
1	1/4/2016 0:00:00	906	8.60	437	443	69	11	"38-02-55.8"	"121-30-14.6"	
1	1/4/2016 0:00:00	910	8.50	421	456	94	9	"38-00-04.7"	"121-26-59.3"	
1	1/4/2016 0:00:00	912	8.80	686	695	96	10	"37-58-03.9"	"121-22-13.4"	
1	1/4/2016 0:00:00	914	8.00	556	561	135	5	"37-57-57.3"	"121-31-50.2"	
1	1/4/2016 0:00:00	915	7.50	762	761	98	9	"37-56-29.2"	"121-33-42.5"	
1	1/4/2016 0:00:00	918	7.60	774	773	73	6	"37-51-41.3"	"121-34-11.6"	
1	1/4/2016 0:00:00	919	8.30	221	219	81	12	"38-06-18.9"	"121-29-41.4"	
1	1/5/2016 0:00:00	340	9.60	33920	36510	60	13	"38-05-54.6"	"122-15-46.3"	
1	1/5/2016 0:00:00	342	9.60	30650	34050	62	13	"38-08-48.8"	"122-17-20.2"	
1	1/5/2016 0:00:00	343	9.40	29210	29720	81	9	"38-10-58.0"	"122-18-36.7"	
1	1/5/2016 0:00:00	344	9.10	27100	27820	59	12	"38-12-47.2"	"122-18-32.0"	
1	1/5/2016 0:00:00	345	8.90	26560	26960	66	12	"38-13-33.8"	"122-18-25.6"	
1	1/5/2016 0:00:00	346	8.60	25670	25800	59	13	"38-14-01.5"	"122-17-14.6"	
1	1/5/2016 0:00:00	347	9.10	19440	24030	78	10	"38-15-15.9"	"122-17-03.9"	
1	1/5/2016 0:00:00	348	9.70	8830	19050	56	14	"38-16-31.9"	"122-16-57.7"	
1	1/5/2016 0:00:00	349	10.20	3600	16870	32	36	"38-17-12.5"	"122-17-01.8"	
1	1/5/2016 0:00:00	703	8.80	6620	11650	47	23	"38-03-03.0"	"121-47-01.0"	
1	1/5/2016 0:00:00	704	8.80	5990	1374	47	26	"38-03-55.0"	"121-47-29.0"	
1	1/5/2016 0:00:00	705	8.50	3605	3261	45	43	"38-06-08.0"	"121-42-29.0"	
1	1/5/2016 0:00:00	706	8.50	3071	9360	34	37	"38-05-08.0"	"121-44-59.0"	
1	1/5/2016 0:00:00	707	8.60	2897	2903	29	5	"38-07-02.0"	"121-42-16.0"	
1	1/5/2016 0:00:00	711	7.70	218	231	71	16	"38-10-29.1"	"121-39-19.7"	
1	1/5/2016 0:00:00	716	7.70	210	210	92	12	"38-14-24.3"	"121-41-07.2"	
1	1/5/2016 0:00:00	723	7.70	208	209	92	10	"38-14-17.0"	"121-40-22.0"	
1	1/5/2016 0:00:00	812	8.30	715	706	52	19	"38-05-24.6"	"121-38-26.4"	
1	1/5/2016 0:00:00	815	8.20	451	469	63	14	"38-05-13.5"	"121-34-20.6"	
1	1/6/2016 0:00:00	411	9.20	25080	26110	69	15	"38-03-11.4"	"122-04-24.9"	
1	1/6/2016 0:00:00	501	8.90	20930	22380	74	17	"38-04-21.6"	"122-01-29.6"	
1	1/6/2016 0:00:00	504	9.20	20180	23630	88	12	"38-03-02.5"	"121-58-57.4"	
1	1/6/2016 0:00:00	519	8.90	17180	18690	67	17	"38-04-25.6"	"121-57-27.3"	
1	1/6/2016 0:00:00	801	8.50	12100	14370	39	21	"38-02-48.0"	"121-50-45.5"	
2	1/19/2016 0:00:00	513	9.90	2136	1830	31	67	"38-03-23.9"	"121-52-03.6"	
2	1/19/2016 0:00:00	703	10.50	427	616	34	70	"38-02-58.2"	"121-48-01.8"	
2	1/19/2016 0:00:00	704	10.60	397	844	32	63	"38-04-10.5"	"121-46-58.7"	
2	1/19/2016 0:00:00	705	10.50	301	298	32	40	"38-06-00.5"	"121-42-31.7"	
2	1/19/2016 0:00:00	706	10.40	267	273	36	38	"38-05-17.3"	"121-44-51.2"	
2	1/19/2016 0:00:00	707	10.50	201	201	34	41	"38-06-57.7"	"121-42-26.0"	
2	1/19/2016 0:00:00	711	10.20	161	168	21	90	"38-10-38.7"	"121-39-48.3"	
2	1/19/2016 0:00:00	716	10.40	193	191	28	67	"38-14-17.0"	"121-41-02.7"	
2	1/19/2016 0:00:00	723	10.50	182	179	23	75	"38-14-20.8"	"121-40-20.5"	
2	1/19/2016 0:00:00	801	10.10	1328	1352	40	38	"38-02-43.2"	"121-50-45.2"	
2	1/19/2016 0:00:00	804	10.00	1339	1310	44	28	"38-00-59.4"	"121-47-33.6"	
2	1/19/2016 0:00:00	809	9.90	595	593	35	26	"38-03-10.8"	"121-41-38.0"	
2	1/19/2016 0:00:00	812	10.30	582	598	44	27	"38-05-22.2"	"121-38-34.6"	
2	1/19/2016 0:00:00	815	10.40	346	379	41	24	"38-05-10.2"	"121-34-19.5"	
2	1/19/2016 0:00:00	901	10.30	678	1211	36	23	"38-02-48.3"	"121-37-20.0"	
2	1/19/2016 0:00:00	902	10.50	657	652	64	12	"38-00-41.9"	"121-34-52.3"	
2	1/19/2016 0:00:00	906	10.40	380	381	48	21	"38-03-02.3"	"121-30-23.6"	
2	1/19/2016 0:00:00	910	10.80	453	462	78	12	"38-00-08.3"	"121-27-02.6"	
2	1/19/2016 0:00:00	912	11.50	333	454	13	121	"37-57-58.3"	"121-22-06.5"	
2	1/19/2016 0:00:00	914	10.40	500	500	88	11	"37-57-53.8"	"121-31-49.4"	
2	1/19/2016 0:00:00	915	10.50	657	654	80	10			
2	1/19/2016 0:00:00	918	10.70	629	630	71	11	"37-51-31.0"	"121-34-01.4"	
2	1/19/2016 0:00:00	919	10.90	252	252	73	13	"38-06-23.6"	"121-29-55.3"	
2	1/20/2016 0:00:00	411	11.20	11820	16770	41	34	"38-03-04.2"	"122-04-40.2"	
2	1/20/2016 0:00:00	418	10.60	17420	19950	46	35	"38-04-00.1"	"122-05-51.5"	
2	1/20/2016 0:00:00	501	10.30	7770	8960	38	40	"38-04-23.9"	"122-01-36.0"	
2	1/20/2016 0:00:00	504	10.30	4791	6940	33	43	"38-03-08.3"	"121-59-11.9"	
2	1/20/2016 0:00:00	508	10.00	1081	1290	28	37	"38-02-51.8"	"121-54-45.8"	
2	1/20/2016 0:00:00	519	10.20	3719	4157	28	46	"38-04-25.1"	"121-57-33.7"	
2	1/20/2016 0:00:00	520	9.90	1198	1238	37	30	"38-01-56.1"	"121-51-43.2"	
2	1/20/2016 0:00:00	602	11.40	9480		46	27	"38-07-00.7"	"122-02-26.6"	
2	1/20/2016 0:00:00	606	11.20	5670		27	78	"38-10-10.2"	"122-01-28.3"	
2	1/20/2016 0:00:00	609	11.60	2895		23	65	"38-10-01.6"	"121-56-31.8"	
2	1/20/2016 0:00:00	610	12.10	468		30	55	"38-07-15.0"	"121-53-19.7"	
2	1/21/2016 0:00:00	340	11.00	17000	23960	43	37	"38-05-54.9"	"122-15-44.1"	
2	1/21/2016 0:00:00	342	11.10	16300	17550	29	58	"38-08-45.9"	"122-17-21.0"	
2	1/21/2016 0:00:00	343	12.50	13620	14110	41	37	"38-10-56.0"	"122-18-39.4"	
2	1/21/2016 0:00:00	344	12.80	10330	11110	37	63	"38-12-44.8"	"122-18-29.8"	
2	1/21/2016 0:00:00	345	12.90	8260	8870	33	68	"38-13-29.5"	"122-18-29.3"	
2	1/21/2016 0:00:00	346	13.20	2674	5040	27	102	"38-14-06.3"	"122-17-14.5"	
2	1/21/2016 0:00:00	347	13.40	424	640	40	53	"38-15-13.9"	"122-17-05.1"	
2	1/21/2016 0:00:00	348	12.80	293	333	48	38	"38-16-19.3"	"122-17-11.9"	
2	1/21/2016 0:00:00	349	12.60	251	283	62	26	"38-17-11.2"	"122-17-03.4"	
2	1/21/2016 0:00:00	405	10.60	10480	10660	47	39	"38-02-23.3"	"122-08-32.7"	
3	2/1/2016 0:00:00	809	10.40	287	300	34	38	"38-03-15.4"	"121-41-27.1"	
3	2/1/2016 0:00:00	812	11.10	228	207	27	42	"38-05-23.7"	"121-38-29.8"	
3	2/1/2016 0:00:00	815	11.10	295	229	39	32	"38-05-11.5"	"121-34-20.0"	
3	2/1/2016 0:00:00	901	10.40	286	279	34	44	"38-02-47.4"	"121-37-16.5"	
3	2/1/2016 0:00:00	902	9.70	322	330	11	275	"38-01-06.2"	"121-34-55.3"	
3	2/1/2016 0:00:00	906	11.10	295	298	47	20	"38-03-00.6"	"121-30-21.4"	
3	2/1/2016 0:00:00	910	11.60	390	391	48	24	"38-00-10.8"	"121-27-03.1"	
3	2/1/2016 0:00:00	912	12.10	443	444	41	19	"37-58-09.8"	"121-22-21.9"	
3	2/1/2016 0:00:00	914	10.00	492	497	56	20	"37-57-52.3"	"121-31-48.1"	
3	2/1/2016 0:00:00	915	10.70	905	910	83	29	"37-56-38.1"	"121-34-05.4"	
3	2/1/2016 0:00:00	918	11.00	972	976	77	18	"37-51-29.4"	"121-33-59.2"	
3	2/1/2016 0:00:00	919	10.60	206	211	46	21	"38-06-20.0"	"121-29-47.8"	
3	2/2/2016 0:00:00	513	10.60	243	242	30	46	"38-03-26.9"	"121-52-05.8"	
3	2/2/2016 0:00:00	703	10.30	227	228	31	45	"38-02-58.6"	"121-47-57.3"	
3	2/2/2016 0:00:00	704	10.30	204	205	31	40	"38-04-05.4"	"121-47-11.3"	
3	2/2/2016 0:00:00	705	10.20	223	227	41	32	"38-05-53.8"	"121-42-31.6"	
3	2/2/2016 0:00:00	706	10.20	184	187	32	36	"38-05-17.6"	"121-44-49.6"	
3	2/2/2016 0:00:00	707	10.30	201	203	32	37	"38-06-51.8"	"121-42-30.2"	
3	2/2/2016 0:00:00	711	9.90	125	129	10	190	"38-10-38.1"	"121-39-50.8"	
3	2/2/2016 0:00:00	716	10.20	191	203	19	74	"38-14-24.7"	"121-41-08.1"	
3	2/2/2016 0:00:00	723	10.00	188	189	20	105	"38-14-19.8"	"121-40-22.3"	
3	2/2/2016 0:00:00	801	10.80	308	307	28	44	"38-02-33.5"	"121-50-41.7"	
3	2/2/2016 0:00:00	804	10.60	315	313	31	44	"38-00-59.9"	"121-47-37.3"	
3	2/3/2016 0:00:00	405	11.00	7290	14010	36	35	"38-02-22.4"	"122-08-42.7"	
3	2/3/2016 0:00:00	411	11.50	7950	18320	41	32	"38-03-01.9"	"122-04-46.0"	
3	2/3/2016 0:00:00	418	11.10	8020	23490	33	41	"38-04-02.7"	"122-05-50.1"	
3	2/3/2016 0:00:00	501	10.50	848	859	34	60	"38-04-30.1"	"122-01-40.9"	
3	2/3/2016 0:00:00	504	11.10	1823	9690	29	42	"38-03-10.2"	"121-59-08.3"	
3	2/3/2016 0:00:00	508	10.70	282	277	38	47	"38-02-43.9"	"121-55-04.2"	
3	2/3/2016 0:00:00	519	10.70	297	385	32	62	"38-04-24.2"	"121-57-49.7"	
3	2/3/2016 0:00:00	520	10.60	248	283	36	39	"38-01-56.5"	"121-51-50.9"	
3	2/3/2016 0:00:00	602	10.60	1207	1145	29	72	"38-06-59.8"	"122-02-26.4"	
3	2/3/2016 0:00:00	606	10.50	1185	1441	28	72	"38-10-12.2"	"122-01-34.8"	
3	2/3/2016 0:00:00	609	10.10	1080	1857	31	40	"38-10-01.4"	"121-56-19.4"	
3	2/3/2016 0:00:00	610	10.00	906	919	37	41	"38-07-20.6"	"121-53-18.8"	
3	2/4/2016 0:00:00	340	10.90	1687	2673	38	20	"38-05-55.1"	"122-15-44.4"	
3	2/4/2016 0:00:00	342	11.10	1655	2201	43	21			
3	2/4/2016 0:00:00	343	10.90	1139	1264	31	31	"38-10-57.2"	"122-18-41.2"	
